Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,46.47122
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,41.97988
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_1,PT,2025-03-05T00:00:00,2022,,40.42323
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,3.65
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,11.487
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,18.29624
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,17.33343
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,14.97444
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,17.63703
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,15.60927
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_2,PT,2025-03-05T00:00:00,2022,,18.66097
2001,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,1.49
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,2.28477
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,5.57519
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,2.09828
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,3.66691
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,5.22119
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,5.92305
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,None,ISCED11_3,PT,2025-03-05T00:00:00,2022,,5.76132
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,20.36102
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,32.28093
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,24.95417
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,19.7572
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_1,PT,2025-03-05T00:00:00,2021,,20.5476
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,3.25536
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,5.832
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,7.74698
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,2.39315
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_2,PT,2025-03-05T00:00:00,2021,,3.01121
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.21642
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.46194
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.45818
2018,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.14
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q1,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.53683
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,32.15717
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,49.55089
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,41.91851
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,35.56038
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_1,PT,2025-03-05T00:00:00,2021,,35.51553
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,9.4196
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,12.91866
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,13.47884
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,12.08949
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_2,PT,2025-03-05T00:00:00,2021,,8.68861
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,1.49883
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.68719
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.40437
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,0.94538
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q2,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.57845
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,42.2614
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,59.77599
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,51.04731
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,50.88922
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_1,PT,2025-03-05T00:00:00,2021,,46.72565
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,8.77743
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,21.16565
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,16.94378
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,14.23153
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_2,PT,2025-03-05T00:00:00,2021,,18.48797
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,1.29329
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,5.32492
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,2.54378
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,4.93182
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_TOT_CPLR,204,None,R,Q3,ISCED11_3,PT,2025-03-05T00:00:00,2021,,4.9382
