Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,COMMENT_OBS,Value
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.96576
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.08558
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.00633
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.83998
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,1.1658
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.0
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.72055
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,This data point is NOT APPLICABLE for the submitting nation.,0.90598
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.30278
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,1.21731
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.1829
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.52807
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,F,None,None,Q5,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.57025
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.70444
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.76914
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.72424
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.74346
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.8273
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.67922
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_1,None,RO,2025-03-05T00:00:00,2022,,0.66993
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.46316
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.56266
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.59716
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.56358
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.66685
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.50868
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_2,None,RO,2025-03-05T00:00:00,2022,,0.54295
2006,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.20932
2011,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.31709
2014,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.18775
2017,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.26294
2019,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.31616
2021,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.35715
2022,A,0,Benin Enquête Harmonisée sur les Conditions de Vie des Ménages (EHCVM) 2021-22. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,None,ISCED11_3,None,RO,2025-03-05T00:00:00,2022,,0.34771
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.15709
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.99707
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.8479
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.60214
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.02002
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.60562
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.15479
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.06026
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.64124
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.39588
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,2.0
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.60007
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.51568
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q1,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.61732
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.08302
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,1.20406
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.84851
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.69251
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_1,None,RO,2025-03-05T00:00:00,2021,,0.82169
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.11528
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,1.09575
2014,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.77651
2017,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.75595
2021,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_2,None,RO,2025-03-05T00:00:00,2021,,0.55827
2006,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,1.32477
2011,A,0,Benin MICS 2021-22. The survey collected data on school attendance for age 3-24 and educational attainment for age 5 and above. Data extracted on 25 February 2025.,SE_ALP_CPLR,204,M,None,None,Q2,ISCED11_3,None,RO,2025-03-05T00:00:00,2021,,0.95799
